Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,age,TotalMnt,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,index,cluster
62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,75,634,False,False,False,False,True,False,False,False,False,True,False,False,False,1341,1
80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,58,1918,False,False,True,False,False,False,False,False,False,True,False,False,False,1342,0
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,50,131,False,False,False,True,False,False,False,False,False,True,False,False,False,1343,2
58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,53,586,False,False,True,False,False,False,False,False,False,False,True,False,False,1344,1
17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,29,62,False,True,False,False,False,False,False,False,True,False,False,False,False,1345,2
53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,47,447,False,False,True,False,False,False,False,True,False,False,False,False,False,1346,1
52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,71,939,True,False,False,False,False,False,False,False,False,False,True,False,False,1347,1
59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,44,797,True,False,False,False,False,False,False,True,False,False,False,False,False,1348,1
75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,63,1143,False,False,False,True,False,False,False,False,False,True,False,False,False,1349,0
47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,45,415,False,False,True,False,False,False,False,False,False,True,False,False,False,1350,2
37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,30,False,False,True,False,False,False,False,False,True,False,False,False,False,1351,2
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,53,187,False,False,False,True,False,False,False,True,False,False,False,False,False,1352,2
67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,63,251,False,False,True,False,False,False,False,False,True,False,False,False,False,1353,2
57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,46,237,False,False,True,False,False,False,False,False,False,True,False,False,False,1354,2
50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,61,91,True,False,False,False,False,False,False,False,False,False,True,False,False,1355,2
35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,56,35,False,False,False,True,False,False,False,False,False,True,False,False,False,1356,2
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,61,493,False,False,False,False,True,False,False,True,False,False,False,False,False,1357,1
56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,52,971,False,False,False,False,True,False,False,False,True,False,False,False,False,1358,1
48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,61,371,False,False,True,False,False,False,False,False,False,True,False,False,False,1359,2
56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,46,396,False,False,True,False,False,False,False,False,False,True,False,False,False,1360,2
21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,36,68,False,False,True,False,False,False,False,False,True,False,False,False,False,1361,2
57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,50,322,False,False,False,True,False,False,False,False,False,False,True,False,False,1362,1
46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,66,222,False,False,False,True,False,False,False,True,False,False,False,False,False,1363,2
54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,65,177,True,False,False,False,False,False,False,False,False,False,True,False,False,1364,2
20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,48,45,False,False,True,False,False,False,False,False,True,False,False,False,False,1365,2
92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,73,1899,False,False,True,False,False,False,False,False,True,False,False,False,False,1366,0
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,22,True,False,False,False,False,False,False,False,False,False,True,False,False,1367,2
44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,41,41,False,False,True,False,False,False,False,False,False,False,True,False,False,1368,2
75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,42,1440,False,False,True,False,False,False,False,False,False,False,True,False,False,1369,0
53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,49,325,False,False,False,True,False,False,False,False,True,False,False,False,False,1370,2
22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,48,95,False,False,True,False,False,False,False,False,False,False,True,False,False,1371,2
38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,42,False,False,False,False,True,False,False,False,False,False,True,False,False,1372,2
41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,46,72,True,False,False,False,False,False,False,False,False,True,False,False,False,1373,2
29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,49,20,False,False,False,False,True,False,False,False,True,False,False,False,False,1374,2
63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,65,789,False,False,False,True,False,False,False,False,True,False,False,False,False,1375,1
39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,47,15,False,False,True,False,False,False,False,True,False,False,False,False,False,1376,2
26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,49,59,False,False,True,False,False,False,False,True,False,False,False,False,False,1377,2
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,53,908,False,False,False,True,False,False,False,True,False,False,False,False,False,1378,1
51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,52,417,False,False,False,False,True,False,False,False,True,False,False,False,False,1379,1
60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,60,289,False,False,True,False,False,False,False,False,True,False,False,False,False,1380,2
65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,49,769,False,False,True,False,False,False,False,False,True,False,False,False,False,1381,1
37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,68,188,False,False,True,False,False,False,False,False,True,False,False,False,False,1382,2
36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,64,354,False,False,True,False,False,False,False,False,False,True,False,False,False,1383,2
44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,51,727,False,False,False,True,False,False,False,False,True,False,False,False,False,1384,1
36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,54,146,False,False,False,False,True,False,False,False,True,False,False,False,False,1385,2
47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,70,319,False,False,False,True,False,False,False,False,False,False,True,False,False,1386,1
67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,68,794,False,False,False,True,False,False,False,False,True,False,False,False,False,1387,1
57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,71,454,False,False,True,False,False,False,False,False,True,False,False,False,False,1388,1
36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,68,152,False,False,False,False,True,False,False,True,False,False,False,False,False,1389,2
69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,44,797,False,False,False,False,True,False,False,False,True,False,False,False,False,1390,1
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,49,1690,False,False,True,False,False,False,False,False,True,False,False,False,False,1391,0
43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,52,20,False,False,False,True,False,False,False,False,True,False,False,False,False,1392,2
80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,77,1428,False,False,True,False,False,False,False,False,True,False,False,False,False,1393,0
34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,31,209,False,False,True,False,False,False,False,False,False,True,False,False,False,1394,2
57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,42,545,False,False,True,False,False,False,False,False,False,True,False,False,False,1395,2
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,55,96,False,True,False,False,False,False,False,False,False,False,True,False,False,1396,2
51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,73,222,False,False,True,False,False,False,False,False,False,False,True,False,False,1397,2
36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,49,61,False,False,True,False,False,False,False,False,True,False,False,False,False,1398,2
24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,48,44,False,False,True,False,False,False,False,False,True,False,False,False,False,1399,2
34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,49,8,False,False,False,False,True,False,False,False,False,False,True,False,False,1400,2
65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,49,817,True,False,False,False,False,False,False,False,False,True,False,False,False,1401,0
63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,55,1371,False,False,True,False,False,False,False,False,False,True,False,False,False,1402,1
54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,52,42,False,False,False,False,True,False,False,False,False,False,True,False,False,1403,2
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,62,60,False,False,True,False,False,False,False,False,True,False,False,False,False,1404,2
28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,51,78,False,False,True,False,False,False,False,False,True,False,False,False,False,1405,2
34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,23,False,False,False,False,True,False,False,False,True,False,False,False,False,1406,2
43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,49,19,False,False,False,False,True,False,False,False,True,False,False,False,False,1407,2
38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,63,61,True,False,False,False,False,False,False,False,False,True,False,False,False,1408,2
31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,49,449,False,False,True,False,False,False,False,False,False,True,False,False,False,1409,2
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,37,False,False,False,True,False,False,False,False,True,False,False,False,False,1410,2
31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,48,38,True,False,False,False,False,False,False,True,False,False,False,False,False,1411,2
92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,36,1131,False,False,True,False,False,False,False,False,True,False,False,False,False,1412,0
34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,34,False,False,True,False,False,False,False,False,False,True,False,False,False,1413,2
70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,54,294,False,False,True,False,False,False,False,True,False,False,False,False,False,1414,2
31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,42,48,True,False,False,False,False,False,False,False,True,False,False,False,False,1415,2
60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,60,289,False,False,True,False,False,False,False,False,True,False,False,False,False,1416,2
20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,35,30,True,False,False,False,False,False,False,False,False,False,True,False,False,1417,2
42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,57,125,False,False,True,False,False,False,False,False,True,False,False,False,False,1418,2
39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,38,156,False,False,True,False,False,False,False,False,True,False,False,False,False,1419,2
33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,69,70,False,False,True,False,False,False,False,False,False,False,True,False,False,1420,2
36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,72,22,False,False,False,True,False,False,False,False,True,False,False,False,False,1421,2
21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,42,65,False,False,True,False,False,False,False,False,False,False,True,False,False,1422,2
78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,73,1930,False,False,False,True,False,False,False,False,False,False,False,True,False,1423,0
82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,75,2283,False,False,True,False,False,False,False,False,False,False,True,False,False,1424,0
51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,63,310,False,False,True,False,False,False,False,False,True,False,False,False,False,1425,2
78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,50,1319,True,False,False,False,False,False,False,False,True,False,False,False,False,1426,0
52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,64,879,False,False,True,False,False,False,False,False,True,False,False,False,False,1427,1
70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,39,1244,False,False,False,False,True,False,False,False,False,False,True,False,False,1428,0
69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,48,690,True,False,False,False,False,False,False,False,False,False,True,False,False,1429,1
46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,49,209,False,False,True,False,False,False,False,False,False,False,True,False,False,1430,2
77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,56,1134,False,False,True,False,False,False,False,False,True,False,False,False,False,1431,0
73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,68,1507,False,False,True,False,False,False,False,False,False,True,False,False,False,1432,0
40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,54,57,False,False,False,False,True,False,False,False,False,True,False,False,False,1433,2
32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,56,529,False,False,False,False,True,False,False,False,False,False,True,False,False,1434,1
68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,52,1091,False,False,True,False,False,False,False,False,False,False,True,False,False,1435,0
43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,50,180,False,False,True,False,False,False,False,True,False,False,False,False,False,1436,2
26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,49,77,False,False,True,False,False,False,False,False,False,False,True,False,False,1437,2
93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,51,2349,False,False,True,False,False,False,False,False,False,True,False,False,False,1438,0
38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,47,534,False,False,False,False,True,False,False,False,True,False,False,False,False,1439,1
64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,71,556,False,False,False,True,False,False,False,False,False,False,False,True,False,1440,1
57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,62,637,False,False,True,False,False,False,False,False,False,False,True,False,False,1441,1
46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,66,46,False,False,False,False,True,False,False,False,False,False,True,False,False,1442,2
16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,43,44,False,False,True,False,False,False,False,False,False,False,True,False,False,1443,2
28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,35,47,False,False,False,True,False,False,False,False,True,False,False,False,False,1444,2
49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,58,795,False,False,False,True,False,False,False,True,False,False,False,False,False,1445,1
50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,68,586,False,False,True,False,False,False,False,False,True,False,False,False,False,1446,1
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,69,1574,False,False,True,False,False,False,False,False,False,False,True,False,False,1447,0
41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,71,13,False,False,False,False,True,False,False,False,True,False,False,False,False,1448,2
67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,51,1471,False,False,True,False,False,False,False,False,False,False,True,False,False,1449,1
23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,51,65,True,False,False,False,False,False,False,False,True,False,False,False,False,1450,2
34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,44,175,False,False,True,False,False,False,False,False,True,False,False,False,False,1451,2
34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,55,40,False,False,True,False,False,False,False,False,False,True,False,False,False,1452,2
94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,52,1078,False,False,False,False,True,False,False,False,True,False,False,False,False,1453,1
65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,63,1115,False,False,True,False,False,False,False,False,True,False,False,False,False,1454,1
39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,67,134,False,False,True,False,False,False,False,False,False,False,True,False,False,1455,2
64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,65,1540,False,False,False,True,False,False,False,False,False,True,False,False,False,1456,0
59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,51,87,False,False,False,False,True,False,False,False,True,False,False,False,False,1457,2
41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,34,217,False,False,False,True,False,False,False,False,False,True,False,False,False,1458,2
57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,60,1034,False,False,False,False,True,False,False,False,True,False,False,False,False,1459,1
60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,42,1180,False,False,True,False,False,False,False,False,False,True,False,False,False,1460,0
62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,61,819,False,False,True,False,False,False,False,False,False,False,True,False,False,1461,1
19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,40,32,True,False,False,False,False,False,False,False,False,False,True,False,False,1462,2
19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41,46,False,False,True,False,False,False,False,False,True,False,False,False,False,1463,2
75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,45,1159,True,False,False,False,False,False,False,False,False,False,True,False,False,1464,0
70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,45,860,False,False,False,True,False,False,False,False,False,True,False,False,False,1465,1
79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,51,1631,False,False,False,True,False,False,False,False,False,False,True,False,False,1466,0
64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,75,444,False,False,False,False,True,False,False,False,False,False,True,False,False,1467,1
76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,66,1910,False,False,True,False,False,False,False,False,True,False,False,False,False,1468,0
49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,49,380,False,False,False,True,False,False,False,False,False,False,True,False,False,1469,2
60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,50,736,False,False,False,False,True,False,False,False,True,False,False,False,False,1470,1
42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,71,269,False,False,False,False,True,False,False,True,False,False,False,False,False,1471,1
87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,33,2524,False,False,True,False,False,False,False,False,False,False,True,False,False,1472,0
57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,43,612,False,False,True,False,False,False,False,False,False,False,True,False,False,1473,1
35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,31,75,False,False,True,False,False,False,False,False,True,False,False,False,False,1474,2
65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,62,1045,False,False,True,False,False,False,False,False,True,False,False,False,False,1475,0
32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,44,55,False,False,True,False,False,False,False,True,False,False,False,False,False,1476,2
53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,52,1064,False,False,False,False,True,False,False,False,False,False,True,False,False,1477,1
71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,62,1443,False,False,True,False,False,False,False,False,False,False,True,False,False,1478,1
68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,33,1366,False,False,True,False,False,False,False,False,True,False,False,False,False,1479,0
53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,46,436,False,False,False,True,False,False,False,False,False,False,True,False,False,1480,1
